TimeStamp	GazePointXLeft	GazePointYLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	PupilRight	ValidityRight	GazePointX	GazePointY
5916.0	0.4572	-0.8679	3.7869	1	0.4761	-0.8208	3.5369	1	0.4666	-0.8444
5919.2	0.4546	-0.8639	3.7887	1	0.4713	-0.8199	3.5102	1	0.4630	-0.8419
5922.6	0.4554	-0.8671	3.7911	1	0.4728	-0.8151	3.5164	1	0.4641	-0.8411
5925.9	0.4530	-0.8648	3.7908	1	0.4682	-0.8182	3.5049	1	0.4606	-0.8415
5929.3	0.4519	-0.8694	3.7974	1	0.4739	-0.8107	3.5281	1	0.4629	-0.8400
5932.7	0.4548	-0.8664	3.7926	1	0.4766	-0.8157	3.5323	1	0.4657	-0.8411
5935.9	0.4567	-0.8676	3.7995	1	0.4702	-0.8257	3.5224	1	0.4635	-0.8467
5939.3	0.4576	-0.8712	3.8021	1	0.4731	-0.8196	3.5271	1	0.4654	-0.8454
5942.6	0.4621	-0.8713	3.8082	1	0.4652	-0.8217	3.5101	1	0.4637	-0.8465
5946.0	0.4574	-0.8728	3.8155	1	0.4732	-0.8166	3.5193	1	0.4653	-0.8447
5949.3	0.4579	-0.8714	3.8113	1	0.4707	-0.8208	3.5353	1	0.4643	-0.8461
5952.6	0.4597	-0.8688	3.8096	1	0.4756	-0.8183	3.5318	1	0.4676	-0.8436
5956.0	0.4607	-0.8677	3.8215	1	0.4758	-0.8211	3.5353	1	0.4683	-0.8444
5959.3	0.4593	-0.8721	3.8270	1	0.4698	-0.8236	3.5411	1	0.4645	-0.8479
5962.6	0.4566	-0.8694	3.8277	1	0.4753	-0.8270	3.5498	1	0.4660	-0.8482
5965.9	0.4590	-0.8691	3.8251	1	0.4742	-0.8200	3.5545	1	0.4666	-0.8445
5969.3	0.4562	-0.8650	3.8378	1	0.4697	-0.8201	3.5264	1	0.4630	-0.8426
5972.6	0.4538	-0.8678	3.8389	1	0.4707	-0.8219	3.5368	1	0.4623	-0.8448
5975.9	0.4557	-0.8696	3.8484	1	0.4731	-0.8149	3.5611	1	0.4644	-0.8423
5979.2	0.4561	-0.8714	3.8453	1	0.4763	-0.8189	3.5503	1	0.4662	-0.8451
5982.6	0.4575	-0.8678	3.8525	1	0.4755	-0.8179	3.5613	1	0.4665	-0.8428
5986.0	0.4575	-0.8716	3.8570	1	0.4822	-0.8239	3.5877	1	0.4699	-0.8478
5989.2	0.4586	-0.8689	3.8568	1	0.4721	-0.8249	3.5605	1	0.4654	-0.8469
5992.6	0.4560	-0.8683	3.8606	1	0.4773	-0.8157	3.5818	1	0.4666	-0.8420
5995.9	0.4570	-0.8699	3.8622	1	0.4755	-0.8210	3.5781	1	0.4663	-0.8454
5999.3	0.4576	-0.8694	3.8696	1	0.4717	-0.8145	3.5739	1	0.4646	-0.8420
6002.6	0.4551	-0.8703	3.8711	1	0.4707	-0.8194	3.5701	1	0.4629	-0.8449
6005.9	0.4563	-0.8710	3.8727	1	0.4718	-0.8235	3.5790	1	0.4641	-0.8472
6009.3	0.4567	-0.8685	3.8830	1	0.4757	-0.8203	3.5816	1	0.4662	-0.8444
6012.6	0.4538	-0.8691	3.8858	1	0.4770	-0.8230	3.5943	1	0.4654	-0.8461
6016.0	0.4568	-0.8721	3.8931	1	0.4786	-0.8185	3.6067	1	0.4677	-0.8453
6019.2	0.4554	-0.8707	3.8871	1	0.4802	-0.8230	3.6200	1	0.4678	-0.8468
6022.6	0.4568	-0.8689	3.8904	1	0.4853	-0.8232	3.6316	1	0.4711	-0.8460
6025.9	0.4549	-0.8707	3.8884	1	0.4785	-0.8223	3.6165	1	0.4667	-0.8465
6029.3	0.4563	-0.8717	3.8899	1	0.4774	-0.8240	3.6186	1	0.4669	-0.8478
6032.6	0.4560	-0.8699	3.8925	1	0.4786	-0.8284	3.6109	1	0.4673	-0.8492
6035.9	0.4549	-0.8705	3.9087	1	0.4726	-0.8239	3.6072	1	0.4638	-0.8472
6039.3	0.4542	-0.8719	3.9057	1	0.4703	-0.8241	3.6076	1	0.4622	-0.8480
6042.6	0.4562	-0.8695	3.9087	1	0.4721	-0.8252	3.6037	1	0.4642	-0.8473
6045.9	0.4587	-0.8687	3.9111	1	0.4736	-0.8235	3.6129	1	0.4662	-0.8461
6049.2	0.4593	-0.8716	3.9206	1	0.4749	-0.8238	3.6115	1	0.4671	-0.8477
6052.6	0.4574	-0.8709	3.9143	1	0.4752	-0.8257	3.6199	1	0.4663	-0.8483
6055.9	0.4600	-0.8702	3.9228	1	0.4765	-0.8275	3.6261	1	0.4682	-0.8488
6059.2	0.4598	-0.8699	3.9233	1	0.4796	-0.8229	3.6423	1	0.4697	-0.8464
6062.6	0.4582	-0.8699	3.9272	1	0.4744	-0.8290	3.6392	1	0.4663	-0.8494
6065.9	0.4605	-0.8687	3.9261	1	0.4760	-0.8278	3.6284	1	0.4683	-0.8482
6069.3	0.4583	-0.8704	3.9303	1	0.4786	-0.8342	3.6427	1	0.4684	-0.8523
6072.6	0.4592	-0.8678	3.9242	1	0.4827	-0.8274	3.6640	1	0.4709	-0.8476
6075.9	0.4581	-0.8692	3.9394	1	0.4835	-0.8320	3.6766	1	0.4708	-0.8506
6079.2	0.4569	-0.8698	3.9479	1	0.4856	-0.8338	3.6776	1	0.4713	-0.8518
6082.6	0.4575	-0.8717	3.9464	1	0.4851	-0.8329	3.6832	1	0.4713	-0.8523
6086.0	0.4571	-0.8697	3.9501	1	0.4839	-0.8324	3.6799	1	0.4705	-0.8510
6089.2	0.4566	-0.8713	3.9557	1	0.4874	-0.8351	3.6861	1	0.4720	-0.8532
6092.6	0.4587	-0.8711	3.9591	1	0.4859	-0.8295	3.7092	1	0.4723	-0.8503
6095.9	0.4589	-0.8735	3.9557	1	0.4899	-0.8309	3.6998	1	0.4744	-0.8522
6099.3	0.4583	-0.8741	3.9642	1	0.4847	-0.8363	3.7097	1	0.4715	-0.8552
6102.6	0.4583	-0.8730	3.9630	1	0.4836	-0.8343	3.7074	1	0.4709	-0.8537
6105.9	0.4585	-0.8743	3.9666	1	0.4866	-0.8308	3.7187	1	0.4726	-0.8525
6109.3	0.4587	-0.8736	3.9783	1	0.4855	-0.8398	3.7057	1	0.4721	-0.8567
6112.6	0.4484	-0.8705	3.9772	1	0.4800	-0.8308	3.7209	1	0.4642	-0.8506
6115.9	0.4271	-0.8249	3.9633	1	0.4597	-0.8053	3.6985	1	0.4434	-0.8151
6119.2	0.3861	-0.8143	4.0096	1	0.4333	-0.7725	3.7091	1	0.4097	-0.7934
6122.6	0.3493	-0.7637	4.0302	1	0.4101	-0.7293	3.7371	1	0.3797	-0.7465
6125.9	0.3225	-0.7319	4.0338	1	0.3964	-0.6830	3.8009	1	0.3594	-0.7074
6129.2	0.3015	-0.6937	4.0457	1	0.3790	-0.6517	3.7641	1	0.3402	-0.6727
6132.6	0.2965	-0.6502	4.0301	1	0.3717	-0.6192	3.7485	1	0.3341	-0.6347
6135.9	0.2846	-0.6157	4.0266	1	0.3573	-0.5955	3.7195	1	0.3209	-0.6056
6139.3	0.2548	-0.5763	4.0259	1	0.3363	-0.5673	3.7188	1	0.2955	-0.5718
6142.5	0.2344	-0.5441	4.0200	1	0.3162	-0.5460	3.6760	1	0.2753	-0.5450
6145.9	0.2160	-0.5135	4.0284	1	0.2926	-0.5321	3.6607	1	0.2543	-0.5228
6149.2	0.1970	-0.4738	4.0476	1	0.2667	-0.5060	3.6782	1	0.2318	-0.4899
6152.6	0.1747	-0.4582	4.0349	1	0.2422	-0.4884	3.6778	1	0.2084	-0.4733
6155.9	0.1549	-0.4339	4.0460	1	0.2213	-0.4788	3.6500	1	0.1881	-0.4563
6159.2	0.1300	-0.4161	4.0484	1	nan	nan	nan	0	0.1300	-0.4161
6162.6	0.1101	-0.4034	4.0255	1	nan	nan	nan	0	0.1101	-0.4034
6165.9	0.0970	-0.3985	3.9778	1	0.1517	-0.4533	3.5877	1	0.1243	-0.4259
6169.3	0.0824	-0.3898	3.9321	1	0.1383	-0.4111	3.5961	1	0.1104	-0.4004
6172.5	0.0694	-0.3795	3.8857	1	0.1662	-0.3973	3.4876	1	0.1178	-0.3884
6175.9	0.0542	-0.3748	3.8309	1	nan	nan	nan	0	0.0542	-0.3748
6179.2	0.0085	-0.4073	3.6578	1	nan	nan	nan	0	0.0085	-0.4073
6182.6	0.0206	-0.3997	3.7000	1	nan	nan	nan	0	0.0206	-0.3997
6185.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6189.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6192.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6195.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6199.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6202.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6205.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6209.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6212.5	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6215.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6219.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6222.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6225.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6229.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6232.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6235.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6239.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6242.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6245.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6249.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6252.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6255.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6259.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6262.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6265.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6269.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6272.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6275.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6279.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6282.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6285.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6289.2	-0.1762	-0.2735	3.5153	1	-0.1325	-0.2902	2.6884	1	-0.1543	-0.2819
6292.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6295.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6299.2	nan	nan	nan	0	-0.1556	-0.2456	2.9572	1	-0.1556	-0.2456
6302.5	-0.1299	-0.2030	3.7087	1	nan	nan	nan	0	-0.1299	-0.2030
6305.9	-0.1345	-0.1921	3.7662	1	nan	nan	nan	0	-0.1345	-0.1921
6309.3	-0.1314	-0.1737	3.7611	1	nan	nan	nan	0	-0.1314	-0.1737
6312.5	-0.1289	-0.1716	3.7678	1	nan	nan	nan	0	-0.1289	-0.1716
6315.9	-0.1317	-0.1663	3.8091	1	nan	nan	nan	0	-0.1317	-0.1663
6319.2	-0.1280	-0.1619	3.8097	1	nan	nan	nan	0	-0.1280	-0.1619
6322.6	-0.1284	-0.1535	3.8342	1	nan	nan	nan	0	-0.1284	-0.1535
6325.9	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6329.2	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6332.6	-0.1475	-0.1139	3.9503	1	nan	nan	nan	0	-0.1475	-0.1139
6335.9	-0.1483	-0.1012	3.9747	1	nan	nan	nan	0	-0.1483	-0.1012
6339.3	-0.1489	-0.0958	3.9884	1	nan	nan	nan	0	-0.1489	-0.0958
6342.6	-0.1457	-0.0909	4.0224	1	-0.1344	-0.0640	3.7466	1	-0.1401	-0.0775
6345.9	-0.1491	-0.0851	4.0486	1	-0.1332	-0.0615	3.7679	1	-0.1412	-0.0733
6349.2	-0.1494	-0.0744	4.0584	1	-0.1363	-0.0487	3.7802	1	-0.1428	-0.0615
6352.6	-0.1500	-0.0697	4.0832	1	-0.1393	-0.0455	3.7930	1	-0.1447	-0.0576
6355.9	-0.1480	-0.0630	4.1065	1	-0.1382	-0.0519	3.7202	1	-0.1431	-0.0575
6359.2	-0.1496	-0.0583	4.1262	1	-0.1359	-0.0532	3.7282	1	-0.1427	-0.0557
6362.6	-0.1506	-0.0546	4.1536	1	-0.1353	-0.0336	3.7745	1	-0.1429	-0.0441
6365.9	-0.1509	-0.0534	4.1723	1	-0.1382	-0.0301	3.8033	1	-0.1446	-0.0418
6369.2	-0.1529	-0.0462	4.1650	1	-0.1407	-0.0254	3.7936	1	-0.1468	-0.0358
6372.5	-0.1533	-0.0450	4.1745	1	-0.1427	-0.0199	3.8134	1	-0.1480	-0.0325
6375.9	-0.1531	-0.0445	4.1756	1	-0.1443	-0.0213	3.8445	1	-0.1487	-0.0329
6379.3	-0.1508	-0.0464	4.1659	1	-0.1460	-0.0237	3.8552	1	-0.1484	-0.0350
6382.5	-0.1546	-0.0460	4.1732	1	-0.1435	-0.0211	3.8601	1	-0.1491	-0.0335
6385.9	-0.1509	-0.0469	4.1627	1	-0.1371	-0.0050	3.8516	1	-0.1440	-0.0259
6389.2	-0.1528	-0.0466	4.1519	1	-0.1416	-0.0095	3.8851	1	-0.1472	-0.0280
6392.6	-0.1540	-0.0545	4.1539	1	-0.1401	0.0004	3.9352	1	-0.1471	-0.0271
6395.8	-0.1549	-0.0551	4.1465	1	-0.1424	0.0166	3.9106	1	-0.1486	-0.0193
6399.2	-0.1523	-0.0597	4.1492	1	-0.1424	0.0199	3.9279	1	-0.1473	-0.0199
6402.5	-0.1539	-0.0627	4.1419	1	-0.1455	0.0139	3.9662	1	-0.1497	-0.0244
6405.9	-0.1528	-0.0625	4.1415	1	-0.1400	0.0167	3.9273	1	-0.1464	-0.0229
6409.3	-0.1521	-0.0654	4.1332	1	-0.1408	0.0201	3.9423	1	-0.1465	-0.0227
6412.5	-0.1542	-0.0639	4.1432	1	-0.1401	0.0089	3.9469	1	-0.1471	-0.0275
6415.9	-0.1565	-0.0606	4.1273	1	-0.1379	0.0220	3.9471	1	-0.1472	-0.0193
6419.2	-0.1546	-0.0588	4.1238	1	-0.1397	0.0169	3.9674	1	-0.1471	-0.0209
6422.6	-0.1531	-0.0595	4.1244	1	-0.1387	0.0238	3.9995	1	-0.1459	-0.0179
6425.8	-0.1544	-0.0618	4.1267	1	-0.1431	0.0238	4.0070	1	-0.1488	-0.0190
6429.2	-0.1565	-0.0560	4.1343	1	-0.1420	0.0316	3.9574	1	-0.1492	-0.0122
6432.6	-0.1522	-0.0594	4.1370	1	-0.1470	0.0247	3.9922	1	-0.1496	-0.0174
6435.9	-0.1539	-0.0562	4.1361	1	-0.1453	0.0255	3.9846	1	-0.1496	-0.0154
6439.2	-0.1565	-0.0549	4.1411	1	-0.1413	0.0208	3.9687	1	-0.1489	-0.0170
6442.5	-0.1577	-0.0540	4.1413	1	-0.1425	0.0197	3.9729	1	-0.1501	-0.0171
6445.9	-0.1568	-0.0516	4.1354	1	-0.1407	0.0253	3.9273	1	-0.1488	-0.0132
6449.2	-0.1568	-0.0498	4.1413	1	-0.1397	0.0065	3.9559	1	-0.1483	-0.0216
6452.5	-0.1575	-0.0511	4.1335	1	-0.1441	0.0101	3.9346	1	-0.1508	-0.0205
6455.8	-0.1559	-0.0516	4.1342	1	-0.1423	0.0135	3.9345	1	-0.1491	-0.0190
6459.2	-0.1561	-0.0554	4.1476	1	-0.1416	0.0177	3.9246	1	-0.1489	-0.0188
6462.6	-0.1590	-0.0488	4.1390	1	-0.1417	0.0143	3.9110	1	-0.1504	-0.0172
6465.8	-0.1558	-0.0485	4.1486	1	-0.1404	0.0122	3.9509	1	-0.1481	-0.0181
6469.2	-0.1595	-0.0489	4.1476	1	-0.1421	0.0170	3.9287	1	-0.1508	-0.0159
6472.5	-0.1562	-0.0497	4.1417	1	-0.1411	0.0231	3.9310	1	-0.1486	-0.0133
6475.9	-0.1612	-0.0514	4.1458	1	-0.1432	0.0088	3.9484	1	-0.1522	-0.0213
6479.1	-0.1582	-0.0482	4.1364	1	-0.1414	0.0073	3.9364	1	-0.1498	-0.0204
6482.5	-0.1592	-0.0504	4.1432	1	-0.1435	0.0108	3.9378	1	-0.1514	-0.0198
6485.9	-0.1592	-0.0526	4.1433	1	-0.1457	0.0118	3.9352	1	-0.1524	-0.0204
6489.2	-0.1606	-0.0562	4.1529	1	-0.1451	0.0125	3.9348	1	-0.1528	-0.0219
6492.6	-0.1621	-0.0515	4.1542	1	-0.1443	0.0127	3.9375	1	-0.1532	-0.0194
6495.9	-0.1603	-0.0503	4.1414	1	-0.1449	0.0139	3.9296	1	-0.1526	-0.0182
6499.2	-0.1590	-0.0486	4.1410	1	-0.1463	0.0129	3.9335	1	-0.1527	-0.0178
6502.5	-0.1567	-0.0502	4.1524	1	-0.1462	0.0118	3.9343	1	-0.1514	-0.0192
6505.9	-0.1585	-0.0522	4.1511	1	-0.1464	0.0162	3.9406	1	-0.1525	-0.0180
6509.2	-0.1576	-0.0513	4.1474	1	-0.1405	0.0159	3.8963	1	-0.1491	-0.0177
6512.5	-0.1610	-0.0546	4.1510	1	-0.1425	0.0125	3.9020	1	-0.1517	-0.0210
6515.9	-0.1611	-0.0521	4.1476	1	-0.1426	0.0048	3.9210	1	-0.1519	-0.0237
6519.2	-0.1607	-0.0548	4.1498	1	-0.1420	0.0058	3.9229	1	-0.1514	-0.0245
6522.5	-0.1617	-0.0486	4.1408	1	-0.1431	0.0144	3.8952	1	-0.1524	-0.0171
6525.8	-0.1593	-0.0525	4.1460	1	-0.1433	0.0070	3.9191	1	-0.1513	-0.0228
6529.2	-0.1612	-0.0506	4.1505	1	-0.1433	0.0116	3.9026	1	-0.1522	-0.0195
6532.6	-0.1608	-0.0507	4.1500	1	-0.1401	0.0091	3.8950	1	-0.1504	-0.0208
6535.9	-0.1602	-0.0482	4.1451	1	-0.1399	0.0137	3.8967	1	-0.1501	-0.0173
6539.2	-0.1612	-0.0511	4.1519	1	-0.1416	0.0127	3.9016	1	-0.1514	-0.0192
6542.5	-0.1607	-0.0529	4.1582	1	-0.1440	0.0151	3.8996	1	-0.1523	-0.0189
6545.9	-0.1621	-0.0494	4.1440	1	-0.1419	0.0130	3.9000	1	-0.1520	-0.0182
6549.2	-0.1608	-0.0489	4.1396	1	-0.1394	0.0169	3.8884	1	-0.1501	-0.0160
6552.5	-0.1608	-0.0485	4.1444	1	-0.1412	0.0130	3.8935	1	-0.1510	-0.0178
6555.9	-0.1605	-0.0483	4.1460	1	-0.1430	0.0175	3.8980	1	-0.1518	-0.0154
6559.2	-0.1606	-0.0453	4.1386	1	-0.1425	0.0156	3.8969	1	-0.1516	-0.0149
6562.6	-0.1603	-0.0505	4.1498	1	-0.1414	0.0154	3.9039	1	-0.1509	-0.0175
6565.8	-0.1602	-0.0486	4.1494	1	-0.1406	0.0173	3.8901	1	-0.1504	-0.0156
6569.2	-0.1619	-0.0516	4.1480	1	-0.1398	0.0181	3.8903	1	-0.1508	-0.0167
6572.5	-0.1606	-0.0499	4.1528	1	-0.1427	0.0159	3.8896	1	-0.1517	-0.0170
6575.9	-0.1597	-0.0528	4.1488	1	-0.1417	0.0142	3.8977	1	-0.1507	-0.0193
6579.2	-0.1612	-0.0509	4.1490	1	-0.1421	0.0156	3.8831	1	-0.1516	-0.0177
6582.5	-0.1599	-0.0469	4.1423	1	-0.1394	0.0173	3.8999	1	-0.1496	-0.0148
6585.9	-0.1603	-0.0530	4.1571	1	-0.1420	0.0168	3.8998	1	-0.1512	-0.0181
6589.2	-0.1609	-0.0531	4.1537	1	-0.1428	0.0124	3.9076	1	-0.1519	-0.0204
6592.5	-0.1620	-0.0534	4.1498	1	-0.1407	0.0171	3.9003	1	-0.1514	-0.0182
6595.8	-0.1622	-0.0512	4.1542	1	-0.1419	0.0176	3.8985	1	-0.1521	-0.0168
6599.2	-0.1614	-0.0521	4.1602	1	-0.1398	0.0094	3.8781	1	-0.1506	-0.0214
6602.6	-0.1604	-0.0485	4.1491	1	-0.1393	0.0109	3.8762	1	-0.1499	-0.0188
6605.9	-0.1612	-0.0506	4.1538	1	-0.1375	0.0078	3.9329	1	-0.1494	-0.0214
6609.2	-0.1624	-0.0518	4.1547	1	-0.1389	0.0121	3.9060	1	-0.1506	-0.0198
6612.5	-0.1627	-0.0532	4.1596	1	-0.1385	0.0066	3.9226	1	-0.1506	-0.0233
6615.9	-0.1632	-0.0500	4.1533	1	-0.1390	0.0042	3.9291	1	-0.1511	-0.0229
6619.2	-0.1612	-0.0522	4.1542	1	-0.1358	0.0161	3.8970	1	-0.1485	-0.0180
6622.5	-0.1606	-0.0538	4.1573	1	-0.1409	0.0117	3.9079	1	-0.1507	-0.0210
6625.8	-0.1613	-0.0478	4.1421	1	-0.1402	0.0085	3.9284	1	-0.1508	-0.0196
6629.2	-0.1624	-0.0496	4.1569	1	-0.1407	0.0044	3.9377	1	-0.1515	-0.0226
6632.6	-0.1614	-0.0502	4.1535	1	-0.1387	0.0174	3.8999	1	-0.1501	-0.0164
6635.8	-0.1626	-0.0461	4.1407	1	-0.1378	0.0141	3.8974	1	-0.1502	-0.0160
6639.2	-0.1630	-0.0492	4.1471	1	-0.1379	0.0119	3.9141	1	-0.1505	-0.0187
6642.5	-0.1637	-0.0477	4.1468	1	-0.1388	0.0071	3.9305	1	-0.1512	-0.0203
6645.9	-0.1633	-0.0471	4.1485	1	-0.1357	0.0181	3.8941	1	-0.1495	-0.0145
6649.2	-0.1622	-0.0489	4.1440	1	-0.1383	0.0181	3.8963	1	-0.1503	-0.0154
6652.5	-0.1641	-0.0536	4.1499	1	-0.1402	0.0032	3.9105	1	-0.1521	-0.0252
6655.9	-0.1624	-0.0483	4.1516	1	-0.1423	0.0043	3.9110	1	-0.1524	-0.0220
6659.2	-0.1626	-0.0489	4.1478	1	-0.1402	0.0080	3.8961	1	-0.1514	-0.0205
6662.5	-0.1603	-0.0487	4.1414	1	-0.1399	0.0218	3.9056	1	-0.1501	-0.0135
6665.8	-0.1606	-0.0460	4.1361	1	-0.1400	0.0215	3.9031	1	-0.1503	-0.0123
6669.2	-0.1624	-0.0475	4.1339	1	-0.1417	0.0195	3.9096	1	-0.1520	-0.0140
6672.5	-0.1615	-0.0472	4.1308	1	-0.1397	0.0178	3.9004	1	-0.1506	-0.0147
6675.9	-0.1620	-0.0476	4.1403	1	-0.1376	0.0138	3.9311	1	-0.1498	-0.0169
6679.2	-0.1642	-0.0467	4.1270	1	-0.1383	0.0130	3.9015	1	-0.1512	-0.0168
6682.5	-0.1644	-0.0469	4.1314	1	-0.1410	0.0170	3.9134	1	-0.1527	-0.0150
6685.9	-0.1613	-0.0467	4.1281	1	-0.1394	0.0178	3.9170	1	-0.1504	-0.0144
6689.2	-0.1614	-0.0473	4.1305	1	-0.1393	0.0169	3.9196	1	-0.1503	-0.0152
6692.5	-0.1616	-0.0533	4.1502	1	-0.1383	0.0202	3.9106	1	-0.1500	-0.0165
6695.8	-0.1627	-0.0498	4.1360	1	-0.1382	0.0150	3.8866	1	-0.1504	-0.0174
6699.2	-0.1617	-0.0528	4.1422	1	-0.1416	0.0146	3.8860	1	-0.1516	-0.0191
6702.6	-0.1623	-0.0514	4.1388	1	-0.1393	0.0130	3.8769	1	-0.1508	-0.0192
6705.8	-0.1582	-0.0511	4.1470	1	-0.1414	0.0158	3.8847	1	-0.1498	-0.0176
6709.2	-0.1619	-0.0386	4.1110	1	-0.1372	0.0203	3.8821	1	-0.1496	-0.0091
6712.5	-0.1605	-0.0477	4.1373	1	-0.1397	0.0239	3.9026	1	-0.1501	-0.0119
6715.9	-0.1626	-0.0470	4.1236	1	-0.1394	0.0245	3.8968	1	-0.1510	-0.0113
6719.1	-0.1615	-0.0459	4.1231	1	-0.1392	0.0154	3.8820	1	-0.1503	-0.0152
6722.5	-0.1633	-0.0418	4.1250	1	-0.1396	0.0082	3.8553	1	-0.1514	-0.0168
6725.8	-0.1619	-0.0407	4.1069	1	-0.1415	0.0125	3.8802	1	-0.1517	-0.0141
6729.2	-0.1600	-0.0485	4.1392	1	-0.1388	0.0182	3.8705	1	-0.1494	-0.0151
6732.5	-0.1610	-0.0475	4.1336	1	-0.1448	0.0171	3.9141	1	-0.1529	-0.0152
6735.8	-0.1630	-0.0505	4.1429	1	-0.1388	0.0260	3.8832	1	-0.1509	-0.0123
6739.2	-0.1605	-0.0443	4.1179	1	-0.1390	0.0169	3.8677	1	-0.1498	-0.0137
6742.5	-0.1598	-0.0424	4.1157	1	-0.1433	0.0251	3.8584	1	-0.1515	-0.0087
6745.8	-0.1645	-0.0439	4.1205	1	-0.1404	0.0211	3.8622	1	-0.1524	-0.0114
6749.2	-0.1604	-0.0439	4.1053	1	-0.1427	0.0251	3.8706	1	-0.1515	-0.0094
6752.5	-0.1618	-0.0466	4.1169	1	-0.1381	0.0298	3.8658	1	-0.1500	-0.0084
6755.9	-0.1610	-0.0486	4.1191	1	-0.1402	0.0200	3.8432	1	-0.1506	-0.0143
6759.2	-0.1612	-0.0432	4.0961	1	-0.1458	0.0104	3.8750	1	-0.1535	-0.0164
6762.5	-0.1615	-0.0441	4.1084	1	-0.1437	0.0097	3.8701	1	-0.1526	-0.0172
6765.8	-0.1615	-0.0433	4.1230	1	-0.1421	0.0187	3.8708	1	-0.1518	-0.0123
6769.2	-0.1593	-0.0475	4.1209	1	-0.1445	0.0189	3.8767	1	-0.1519	-0.0143
6772.5	-0.1583	-0.0496	4.1195	1	-0.1402	0.0214	3.8826	1	-0.1492	-0.0141
6775.8	-0.1579	-0.0415	4.0962	1	-0.1417	0.0128	3.8551	1	-0.1498	-0.0144
6779.1	-0.1597	-0.0423	4.0875	1	-0.1447	0.0171	3.8296	1	-0.1522	-0.0126
6782.5	-0.1589	-0.0433	4.0977	1	-0.1414	0.0136	3.8514	1	-0.1502	-0.0149
6785.9	-0.1591	-0.0444	4.0973	1	-0.1390	0.0101	3.8422	1	-0.1491	-0.0172
6789.1	-0.1579	-0.0508	4.1102	1	-0.1424	0.0156	3.8633	1	-0.1501	-0.0176
6792.5	-0.1590	-0.0443	4.0861	1	-0.1423	0.0193	3.8668	1	-0.1506	-0.0125
6795.8	-0.1589	-0.0462	4.1133	1	-0.1408	0.0150	3.8372	1	-0.1498	-0.0156
6799.2	-0.1577	-0.0403	4.1036	1	-0.1399	0.0124	3.8029	1	-0.1488	-0.0139
6802.5	-0.1584	-0.0379	4.0947	1	-0.1411	0.0183	3.8132	1	-0.1497	-0.0098
6805.8	-0.1572	-0.0383	4.0923	1	-0.1423	0.0166	3.8203	1	-0.1497	-0.0109
6809.2	-0.1586	-0.0477	4.1113	1	-0.1389	0.0190	3.8131	1	-0.1487	-0.0143
6812.5	-0.1566	-0.0470	4.0984	1	-0.1409	0.0154	3.8126	1	-0.1487	-0.0158
6815.8	-0.1583	-0.0506	4.1044	1	-0.1407	0.0245	3.8330	1	-0.1495	-0.0131
6819.1	-0.1579	-0.0478	4.0959	1	-0.1381	0.0197	3.8261	1	-0.1480	-0.0141
6822.5	-0.1555	-0.0427	4.0849	1	-0.1414	0.0220	3.8370	1	-0.1484	-0.0103
6825.8	-0.1573	-0.0420	4.0833	1	-0.1396	0.0212	3.8278	1	-0.1484	-0.0104
6829.2	-0.1551	-0.0409	4.0901	1	-0.1378	0.0270	3.8191	1	-0.1465	-0.0069
6832.5	-0.1564	-0.0453	4.1000	1	-0.1405	0.0218	3.8276	1	-0.1484	-0.0118
